Date,Close,Open,High,Low
Mar-16-2015,19246.06,19245.38,19349.20,19226.71
Mar-17-2015,19437.00,19425.89,19479.89,19373.39
Mar-18-2015,19544.48,19407.76,19555.72,19389.24
Mar-19-2015,19476.56,19514.64,19557.17,19312.70
Mar-20-2015,19560.22,19479.71,19565.44,19416.63
Mar-23-2015,19754.36,19607.98,19778.60,19584.73
Mar-24-2015,19713.45,19718.99,19770.64,19646.35
Mar-25-2015,19746.20,19745.75,19775.45,19542.22
Mar-26-2015,19471.12,19605.60,19623.11,19397.01
Mar-27-2015,19285.63,19374.72,19590.03,19099.87
Mar-30-2015,19411.40,19295.21,19474.07,19227.29
Mar-31-2015,19206.99,19592.43,19607.25,19206.99
Apr-01-2015,19034.84,19129.75,19195.23,18927.95
Apr-02-2015,19312.79,19141.93,19433.89,19115.14
Apr-03-2015,19435.08,19289.04,19435.08,19289.04
Apr-06-2015,19397.98,19295.03,19424.09,19241.29
Apr-07-2015,19640.54,19539.03,19667.48,19501.31
Apr-08-2015,19789.81,19729.70,19845.53,19693.63
Apr-09-2015,19937.72,19851.12,19957.32,19822.49
Apr-10-2015,19907.63,19989.55,20006.00,19845.31
Apr-13-2015,19905.46,19967.38,19975.66,19825.69
Apr-14-2015,19908.68,19828.65,19922.50,19828.65
Apr-15-2015,19869.76,19838.53,19913.42,19823.86
Apr-16-2015,19885.77,19862.48,19894.35,19742.12
Apr-17-2015,19652.88,19810.40,19815.25,19638.37
Apr-20-2015,19634.49,19501.00,19725.86,19474.23
Apr-21-2015,19909.09,19731.57,19909.09,19678.22
Apr-22-2015,20133.90,19999.84,20144.66,19983.00
Apr-23-2015,20187.65,20227.28,20252.12,20116.19
Apr-24-2015,20020.04,20142.47,20142.47,20013.74
Apr-27-2015,19983.32,20063.80,20069.24,19909.86
Apr-28-2015,20058.95,20068.65,20133.78,20031.71
Apr-30-2015,19520.01,19847.50,19852.66,19502.61
May-01-2015,19531.63,19510.85,19549.39,19399.16
May-07-2015,19291.99,19356.46,19461.08,19257.85
May-08-2015,19379.19,19315.63,19458.75,19302.71
May-11-2015,19620.91,19637.58,19679.63,19586.81
May-12-2015,19624.84,19608.23,19626.75,19467.65
May-13-2015,19764.72,19568.76,19791.88,19494.70
May-14-2015,19570.24,19661.52,19717.80,19546.82
May-15-2015,19732.92,19693.17,19750.76,19633.75
May-18-2015,19890.27,19766.16,19890.27,19741.22
May-19-2015,20026.38,19977.14,20087.70,19946.75
May-20-2015,20196.56,20175.59,20278.89,20148.51
May-21-2015,20202.87,20215.46,20320.90,20175.78
May-22-2015,20264.41,20208.85,20278.31,20130.84
May-25-2015,20413.77,20331.92,20417.77,20318.54
May-26-2015,20437.48,20431.27,20473.85,20378.77
May-27-2015,20472.58,20380.64,20513.22,20363.21
May-28-2015,20551.46,20590.28,20655.33,20473.27
May-29-2015,20563.15,20510.27,20636.41,20508.40
Jun-01-2015,20569.87,20444.54,20595.41,20410.27
Jun-02-2015,20543.19,20604.67,20619.61,20470.26
Jun-03-2015,20473.51,20443.15,20506.35,20397.73
Jun-04-2015,20488.19,20539.94,20552.46,20438.21
Jun-05-2015,20460.90,20398.76,20480.25,20363.18
Jun-08-2015,20457.19,20537.85,20544.94,20359.06
Jun-09-2015,20096.30,20293.05,20332.42,20095.48
Jun-10-2015,20046.36,20126.36,20264.92,20016.32
Jun-11-2015,20382.97,20183.61,20382.97,20178.04
Jun-12-2015,20407.08,20431.78,20437.26,20331.19
Jun-15-2015,20387.79,20205.10,20401.48,20205.10
Jun-16-2015,20257.94,20332.83,20368.21,20234.16
Jun-17-2015,20219.27,20306.10,20323.08,20126.57
Jun-18-2015,19990.82,20193.59,20200.51,19990.55
Jun-19-2015,20174.24,20152.41,20194.45,20075.91
Jun-22-2015,20428.19,20174.14,20433.30,20174.14
Jun-23-2015,20809.42,20547.74,20809.42,20531.13
Jun-24-2015,20868.03,20889.32,20952.71,20838.22
Jun-25-2015,20771.40,20777.69,20866.58,20758.60
Jun-26-2015,20706.15,20758.43,20785.76,20650.00
Jun-29-2015,20109.95,20305.97,20361.60,20093.16
Jun-30-2015,20235.73,20174.61,20243.18,20118.26
Jul-01-2015,20329.32,20291.05,20346.74,20225.27
Jul-02-2015,20522.50,20565.94,20601.73,20479.85
Jul-03-2015,20539.79,20476.69,20557.51,20431.25
Jul-06-2015,20112.12,20200.15,20310.72,20012.23
Jul-07-2015,20376.59,20354.23,20428.00,20337.18
Jul-08-2015,19737.64,20282.49,20310.89,19737.64
Jul-09-2015,19855.50,19422.78,19855.50,19115.20
Jul-10-2015,19779.83,19829.93,19978.24,19720.15
Jul-13-2015,20089.77,19929.92,20120.15,19911.39
Jul-14-2015,20385.33,20355.33,20435.53,20322.20
Jul-15-2015,20463.33,20478.85,20496.60,20401.09
Jul-16-2015,20600.12,20588.98,20612.50,20522.25
Jul-17-2015,20650.92,20646.63,20658.95,20611.22
Jul-21-2015,20841.97,20763.31,20850.00,20710.34
Jul-22-2015,20593.67,20657.80,20677.84,20576.19
Jul-23-2015,20683.95,20693.57,20708.23,20648.76
Jul-24-2015,20544.53,20603.63,20631.54,20527.78
Jul-27-2015,20350.10,20374.05,20486.93,20278.73
Jul-28-2015,20328.89,20188.57,20423.58,20070.62
Jul-29-2015,20302.91,20425.69,20425.69,20205.21
Jul-30-2015,20522.83,20450.61,20583.57,20443.89
Jul-31-2015,20585.24,20506.55,20585.24,20466.80
Aug-03-2015,20548.11,20540.21,20562.20,20396.50
Aug-04-2015,20520.36,20462.18,20552.04,20448.49
Aug-05-2015,20614.06,20490.15,20715.48,20469.87
Aug-06-2015,20664.44,20768.77,20817.48,20664.44
Aug-07-2015,20724.56,20601.57,20754.00,20567.51
Aug-10-2015,20808.69,20618.31,20820.86,20617.05
Aug-11-2015,20720.75,20920.60,20946.93,20582.01
Aug-12-2015,20392.77,20632.68,20703.20,20303.02
Aug-13-2015,20595.55,20392.54,20633.91,20306.98
Aug-14-2015,20519.45,20518.36,20605.46,20484.67
Aug-17-2015,20620.26,20600.16,20668.87,20541.00
Aug-18-2015,20554.47,20640.59,20663.18,20545.25
Aug-19-2015,20222.63,20467.49,20521.97,20218.03
Aug-20-2015,20033.52,20194.26,20246.47,20033.29
Aug-21-2015,19435.83,19711.34,19737.54,19435.83
Aug-24-2015,18540.68,19075.05,19154.65,18498.80
Aug-25-2015,17806.70,18171.66,18835.35,17747.50
Aug-26-2015,18376.83,17894.29,18442.84,17714.30
Aug-27-2015,18574.44,18680.47,18810.05,18486.46
Aug-28-2015,19136.32,18908.73,19192.82,18901.09
Aug-31-2015,18890.48,19006.98,19019.61,18749.77
Sep-01-2015,18165.69,18763.72,18777.47,18165.69
Sep-02-2015,18095.40,17861.81,18467.44,17857.30
Sep-03-2015,18182.39,18359.53,18481.57,18176.75
Sep-04-2015,17792.16,18312.13,18312.13,17608.17
Sep-07-2015,17860.47,17674.82,18013.64,17478.72
Sep-08-2015,17427.08,17941.91,17962.56,17415.61
Sep-09-2015,18770.51,17758.13,18770.51,17756.76
Sep-10-2015,18299.62,18418.64,18420.56,17956.15
Sep-11-2015,18264.22,18155.71,18362.99,18124.35
Sep-14-2015,17965.70,18341.01,18344.07,17925.09
Sep-15-2015,18026.48,18082.72,18329.57,17995.98
Sep-16-2015,18171.60,18238.15,18291.97,18094.99
Sep-17-2015,18432.27,18361.99,18468.20,18289.63
