Date,Close,Open,High,Low
Aug-04-2011,1200.07,1260.23,1260.23,1199.54
Aug-05-2011,1199.38,1200.28,1218.11,1168.09
Aug-08-2011,1119.46,1198.48,1198.48,1119.28
Aug-09-2011,1172.53,1120.23,1172.88,1101.54
Aug-10-2011,1120.76,1171.77,1171.77,1118.01
Aug-11-2011,1172.64,1121.30,1186.29,1121.30
Aug-12-2011,1178.81,1172.87,1189.04,1170.74
Aug-15-2011,1204.49,1178.86,1204.49,1178.86
Aug-16-2011,1192.76,1204.22,1204.22,1180.53
Aug-17-2011,1193.89,1192.89,1208.47,1184.36
Aug-18-2011,1140.65,1189.62,1189.62,1131.03
Aug-19-2011,1123.53,1140.47,1154.54,1122.05
Aug-22-2011,1123.82,1123.55,1145.49,1121.09
Aug-23-2011,1162.35,1124.36,1162.35,1122.91
Aug-24-2011,1177.60,1162.16,1178.56,1156.30
Aug-25-2011,1159.27,1176.69,1190.68,1155.47
Aug-26-2011,1176.80,1158.85,1181.23,1135.91
Aug-29-2011,1210.08,1177.91,1210.28,1177.91
Aug-30-2011,1212.92,1209.76,1220.10,1195.77
Aug-31-2011,1218.89,1213.00,1230.71,1209.35
Sep-01-2011,1204.42,1219.12,1229.29,1203.85
Sep-02-2011,1173.97,1203.90,1203.90,1170.56
Sep-05-2011,1165.24,1173.97,1173.97,1140.13
Sep-06-2011,1165.24,1173.97,1173.97,1140.13
Sep-07-2011,1198.62,1165.85,1198.62,1165.85
Sep-08-2011,1185.90,1197.98,1204.40,1183.34
Sep-09-2011,1154.23,1185.37,1185.37,1148.37
Sep-12-2011,1162.27,1153.50,1162.52,1136.07
Sep-13-2011,1172.87,1162.59,1176.41,1157.44
Sep-14-2011,1188.68,1173.32,1202.38,1162.73
Sep-15-2011,1209.11,1189.44,1209.11,1189.44
Sep-16-2011,1216.01,1209.21,1220.06,1204.46
Sep-20-2011,1202.09,1204.50,1220.39,1201.29
Sep-21-2011,1166.76,1203.63,1206.30,1166.21
Sep-22-2011,1129.56,1164.55,1164.55,1114.22
Sep-26-2011,1162.95,1136.91,1164.19,1131.07
Sep-27-2011,1175.38,1163.32,1195.86,1163.32
Sep-28-2011,1151.06,1175.39,1184.71,1150.40
Sep-29-2011,1160.40,1151.74,1175.87,1139.93
Sep-30-2011,1131.42,1159.93,1159.93,1131.34
Oct-03-2011,1099.23,1131.21,1138.99,1098.92
Oct-04-2011,1123.95,1097.42,1125.12,1074.77
Oct-05-2011,1144.03,1124.03,1146.07,1115.68
Oct-06-2011,1164.97,1144.11,1165.55,1134.95
Oct-07-2011,1155.46,1165.03,1171.40,1150.26
Oct-11-2011,1195.54,1194.60,1199.24,1187.30
Oct-12-2011,1207.25,1196.19,1220.25,1196.19
Oct-13-2011,1203.66,1206.96,1207.46,1190.58
Oct-14-2011,1224.58,1205.65,1224.61,1205.65
Oct-17-2011,1200.86,1224.47,1224.47,1198.55
Oct-18-2011,1225.38,1200.75,1233.10,1191.48
Oct-19-2011,1209.88,1223.46,1229.64,1206.31
Oct-20-2011,1215.39,1211.10,1219.53,1197.34
Oct-21-2011,1238.25,1215.39,1239.03,1215.39
Oct-24-2011,1254.19,1238.72,1256.55,1238.72
Oct-25-2011,1229.05,1254.19,1254.19,1226.79
Oct-26-2011,1242.00,1229.17,1246.28,1221.06
Oct-27-2011,1284.59,1243.97,1292.66,1243.97
Oct-28-2011,1285.09,1284.39,1287.08,1277.01
Oct-31-2011,1253.30,1284.96,1284.96,1253.16
Nov-01-2011,1218.28,1251.00,1251.00,1215.42
Nov-02-2011,1237.90,1219.62,1242.48,1219.62
Nov-04-2011,1253.23,1260.82,1260.82,1238.92
Nov-07-2011,1261.12,1253.21,1261.70,1240.75
Nov-08-2011,1275.92,1261.12,1277.55,1254.99
Nov-09-2011,1229.10,1275.18,1275.18,1226.64
Nov-10-2011,1239.69,1229.59,1246.22,1227.70
Nov-11-2011,1263.85,1240.12,1266.98,1240.12
Nov-14-2011,1251.78,1263.85,1263.85,1246.68
Nov-15-2011,1257.81,1251.70,1264.25,1244.34
Nov-16-2011,1236.91,1257.81,1259.61,1235.67
Nov-17-2011,1216.13,1236.56,1237.73,1209.43
Nov-18-2011,1215.65,1216.19,1223.51,1211.36
Nov-21-2011,1192.98,1215.62,1215.62,1183.16
Nov-22-2011,1188.04,1192.98,1196.81,1181.65
Nov-24-2011,1158.67,1161.41,1172.66,1158.66
Nov-25-2011,1158.67,1161.41,1172.66,1158.66
Nov-28-2011,1192.55,1158.67,1197.35,1158.67
Nov-29-2011,1195.19,1192.56,1203.67,1191.80
Nov-30-2011,1246.96,1196.72,1247.11,1196.72
Dec-01-2011,1244.58,1246.91,1251.09,1239.73
Dec-02-2011,1244.28,1246.03,1260.08,1243.35
Dec-05-2011,1257.08,1244.33,1266.73,1244.33
Dec-06-2011,1258.47,1257.19,1266.03,1253.03
Dec-07-2011,1261.01,1258.14,1267.06,1244.80
Dec-08-2011,1234.35,1260.87,1260.87,1231.47
Dec-09-2011,1255.19,1234.48,1258.25,1234.48
Dec-12-2011,1236.47,1255.05,1255.05,1227.25
Dec-13-2011,1225.73,1236.83,1249.86,1219.43
Dec-14-2011,1211.82,1225.73,1225.73,1209.47
Dec-15-2011,1215.75,1212.12,1225.60,1212.12
Dec-16-2011,1219.66,1216.09,1231.04,1215.20
Dec-19-2011,1205.35,1219.74,1224.57,1202.37
Dec-20-2011,1241.30,1205.72,1242.82,1205.72
Dec-21-2011,1243.72,1241.25,1245.09,1229.51
