Date,LR,RHLC,HLS,LRMA5,LRSTDMA5,LRSMA5,LRKMA5,LRMA10,LRSTDMA10,LRSMA10,LRKMA10,LRMA22,LRSTDMA22,LRSMA22,LRKMA22
2006-03-09,0.0,0.34210526315789763,0.023676012461059208,-0.001446247976688242,0.007601962077665853,-0.5083116544914946,-1.1784142022246964,0.00196727655987049,0.008605021068622208,-0.01995146544046376,-0.7863731416064574,0.000559017597183747,0.009110142195854294,0.16928457224120913,-1.0582113815754275
2006-03-10,0.01779339013009951,0.6617647058823513,0.041975308641975344,0.003177071346614225,0.010947793945459998,-0.16241662319724978,-0.6811566742389834,0.0021237051463216415,0.008902177826717544,0.10288900554107072,-0.6572285538277969,0.0015439204261682186,0.00975635454515898,0.0999815626143899,-1.1456434631354242
2006-03-13,0.010451756211654062,0.393939393939396,0.019642857142857226,0.004202781291662472,0.011428817835624005,-0.374560783502998,-0.9068493194852932,0.0033607089483139057,0.009134524998115588,-0.2370050079117992,-0.7934331933972549,0.0021780869063844762,0.009865710717737656,-0.05857907267206852,-1.2073314739557308
2006-03-14,-0.005212223266990113,0.0,0.019654556283502038,0.002101332651116672,0.012122710114894743,0.14371349648952453,-1.3481882935431588,0.003378571485102544,0.009115665017520858,-0.23845830181983715,-0.7814749183998635,0.0012906757370976796,0.009596789272021362,0.10039613877683463,-1.1235072830374009
2006-03-15,0.01555586923863761,0.6571428571428571,0.04179104477611944,0.007717758462680213,0.009964653794073285,-0.30976849314264016,-1.553573325155702,0.004203245364651798,0.009853902527450036,-0.2405129405910193,-1.0523377044040132,0.002648252632368453,0.009395055234650077,0.05387891509952738,-1.234876178951387
2006-03-16,-0.0003675794932034293,0.05405405405404854,0.021536670547147668,0.0076442425640395285,0.010036921492404585,-0.29759324990941266,-1.5825865811898148,0.003098997293675643,0.009665005762931571,0.06060093401044581,-0.972235078346499,0.002050928876384982,0.009134791031451194,0.1915731759952931,-1.0752715499933332
2006-03-17,-0.001839926922007296,0.25,0.023460410557184768,0.003717579153618167,0.008843218008839644,0.40925006520054974,-1.5034085375618056,0.0034473252501161953,0.009386498340228706,0.01629114175998363,-0.802936723914994,0.002388824779263256,0.00882829245816649,0.1933463285768546,-0.9664349327717718
2006-03-20,0.005143288340302865,0.380952380952383,0.024518388791593588,0.0026558855793479275,0.008121846446702403,0.8120284972169899,-0.6978848520793894,0.0034293334355052,0.009382674832765512,0.02213061041756696,-0.7992643108824748,0.0029591157007796336,0.008567001056164229,0.08125980326784636,-0.841390278524182
2006-03-22,-0.0014668136109941,0.0,0.020289855072463718,0.0034049675105471302,0.007350874980456884,1.045439089509607,-0.5029915947369861,0.0027531500808319013,0.009476465079630576,0.23049952478232574,-0.8411196102678713,0.0033929300194263357,0.008052079476836685,0.17870030609479873,-0.7390644158850428
2006-03-23,-0.0036764747293087647,0.0,0.02215743440233225,-0.0004415012830421449,0.0033416781863178607,1.0225990096077429,-0.275272875251646,0.0036381285898190343,0.00822109990168942,0.7070477534215748,-1.0137226979389171,0.00329776775720798,0.0081257204306121,0.18894399284559665,-0.7901546091538978
2006-03-24,0.005143288340302865,0.0,0.01503759398496229,0.0006606722836591138,0.004176653273075968,0.2811795794976382,-1.7461729616866235,0.00415245742384932,0.008128567846287483,0.5423270090629695,-1.0979287148291117,0.003369825446693377,0.008135161681995072,0.16165560834503412,-0.8066186635661357
2006-03-27,-0.013650829943720131,0.05970149253731041,0.03969194312796192,-0.0017015083206834535,0.007753133944303191,-0.6432304977532639,-0.8557580978195212,0.001008035416467357,0.008344463470376434,0.10649069099425988,-0.4131496331160576,0.0027493331765242805,0.008890001658773152,-0.0008510314963245378,-0.8235471765512871
2006-03-28,0.005187117966114929,0.52,0.029761904761904788,-0.0016927423955210407,0.00776282632832472,-0.6409072289795631,-0.8583350943151635,0.00048157159191344336,0.007832835887678288,0.1541764891239841,0.09456821545403747,0.00239698308452695,0.008616320504022265,0.045202229295574235,-0.6337620331920557
2006-03-29,0.02517921744980156,0.6166666666666634,0.034522439585730626,0.0036364638166380904,0.0143273765765867,0.4226816857177715,-0.7190463498321478,0.0035207156635926108,0.010736077840274316,0.5814307056321433,0.08833907885105541,0.002803806411082112,0.009469555405354924,0.4288565940741199,-0.02093861520689888
2006-03-30,0.0,0.0,0.0394366197183099,0.0043717587624998435,0.01394754802729833,0.316468905764195,-0.5778873897272145,0.00196512873972885,0.009892322033688844,1.028898027377517,1.5327308707077272,0.0028910010387306843,0.00943276463147348,0.4103439659331449,0.007000819050053675
2006-03-31,-0.0032485139558313674,0.0,0.049263873159682885,0.002693398303272998,0.014331130565590522,0.64472043783181,-0.5674909679612861,0.001677035293466056,0.010009067450639359,1.0692913329957527,1.457894335369839,0.0029883798877781897,0.00935392459705505,0.4088866719663973,0.07016204647402757
2006-04-03,0.0050486944599792425,0.024390243902439025,0.04611923509561309,0.006433303184012872,0.01106802143071526,1.1150884973006991,-0.20966613662084568,0.0023658974316647092,0.009977121790146048,0.8705233831125697,1.2297360657408063,0.002885632797634289,0.009316543836664243,0.44335891244291104,0.13679850887730804
2006-04-04,0.01959100947716963,0.0,0.02615803814713899,0.009314081486223813,0.012450725207094485,0.3201063487577345,-1.6050467286905277,0.003810669545351386,0.011372498763120568,0.5889155101449671,-0.2684756041579286,0.0032909104458439032,0.00985016600872022,0.46237300378082796,-0.18500198699839301
2006-04-05,0.0035211303985787095,0.0,0.013550135501355086,0.004982464075979243,0.00877672246552896,1.0059292241814912,-0.32702776531445865,0.004309463946308667,0.011223722886825972,0.4841825768778578,-0.2306722781794699,0.003692925758798063,0.009660512680444593,0.3968406771014159,-0.06739028689276783
2006-04-06,0.008051855159080024,0.7446808510638339,0.025641025641025602,0.006592835107795248,0.008362911693897605,0.5798453704608655,-0.5706842344523504,0.005482296935147546,0.010904751778844795,0.2370926030259847,-0.11075474092522786,0.0038169552439193,0.009699876355631964,0.356955505844007,-0.13242524246502185
2006-04-07,0.003480685727802024,0.0,0.017039403620873285,0.007938675044521925,0.006773663423409127,1.2439485340210537,-0.1379115373885993,0.005316036673897462,0.010923153787952005,0.2833160363060859,-0.11339852394794693,0.003734485507194897,0.009694422554318629,0.38350551723254334,-0.11309180198598368
2006-04-10,0.001388889112154068,0.0,0.04410201912858671,0.00720671397495689,0.007338237827273979,1.1326295654918888,-0.30088706388617803,0.006820008579484882,0.008862522476577045,1.12591903675065,0.07747795866301166,0.004366992276800995,0.009012972026805037,0.5467398050894032,0.1477268596115393
2006-04-11,0.0017334031034679231,0.0,0.02172760996290404,0.003635192700216549,0.0026554883434482058,1.0140746839990935,-0.366392438661352,0.006474637093220182,0.008999463877295178,1.1762752885624363,0.08737415645994329,0.004445783326958628,0.008980496204375243,0.5301270860247805,0.1715598962642404
