Date,LR,RHLC,HLS,LRMA5,LRSTDMA5,LRSMA5,LRKMA5,LRMA10,LRSTDMA10,LRSMA10,LRKMA10,LRMA22,LRSTDMA22,LRSMA22,LRKMA22
2006-03-09,0.0005211500161381721,0.6666666666666512,0.004179728317659278,0.002094991222853526,0.0034816339366323104,1.01521897787916,-0.4716388492502248,0.00090719393986759,0.0043796571092637755,-0.5594212569483598,0.09516785878598057,0.00017400404057567952,0.003374719768272288,-0.2540102339963617,0.7434923696858275
2006-03-10,0.005714796053668536,0.7758620689655047,0.010093978419770323,0.003202853478158052,0.0035975264977924633,0.17370855949436065,-1.4515828424727648,0.0010414952674052123,0.004516166778635088,-0.5158694263098865,-0.08786340391583902,0.0003862457520354715,0.0035731358003486782,-0.2155846463031399,0.2972319687040104
2006-03-13,-0.00328634733202815,0.1142857142857315,0.006067961165048646,0.001984868732970102,0.004644934293847432,0.2234525192908915,-1.5134762861294566,0.00041666726948460516,0.0046511635690916955,-0.14718823944993292,-0.5266442395265227,0.00021312407322297705,0.0036574994385605588,-0.10490080091485672,0.01967981961389187
2006-03-14,-0.008001434235701209,0.15094339622642022,0.009268975166141958,-0.001184053606375346,0.0050373053372190935,0.015731148510275392,-0.8385909387893071,0.0004200216185442973,0.004644398301159368,-0.14174610683440514,-0.533138280600197,-6.346185387522005e-05,0.004036640710535677,-0.2708829154739385,-0.21859934950789706
2006-03-15,-0.0006988120480047044,0.26923076923077743,0.0045494313210849464,-0.0011501295091854713,0.005040532430415133,-0.006692707975799527,-0.8442370585718368,8.74202346084374e-05,0.004587517216080411,0.06788836186684886,-0.4289992044371909,-0.00015859941231607694,0.0040252983185260814,-0.20309801212036066,-0.21110832388652456
2006-03-16,-0.005432415006931701,0.17307692307692596,0.009151707145371316,-0.0023408425137994462,0.005246038392537844,0.6106311599804329,-0.7978672689073343,-0.0001229256454729599,0.00480465430698696,0.06214771229868867,-0.6810013437156774,-0.000539903131979471,0.004112557200501753,-0.02885152351922305,-0.38695350484743374
2006-03-17,0.00035137034795795774,0.25000000000001155,0.004220151222085579,-0.003413527654941561,0.0034163249833382057,-0.22028962543462213,-1.3599526614781186,-0.00010533708839175482,0.0048061897754931035,0.05060007945094782,-0.6848235654803099,-0.00041329824235337097,0.004094305168056606,-0.11889255634523074,-0.33317828174105113
2006-03-20,0.0,0.3809523809523935,0.0036939313984168704,-0.0027562581885359322,0.003747035028735785,-0.5515363038684346,-1.4510604747274924,-0.0003856947277829148,0.004698208353753409,0.2153243813438388,-0.4522502516956428,-0.0004370281021742549,0.004090136619094433,-0.1019740782223634,-0.3250548701351708
2006-03-22,0.005255793458020408,0.6666666666666873,0.003151812292067786,-0.00010481264979160798,0.003797741717882676,0.01385042851256038,-0.5489761230379835,-0.0006444331280834769,0.00424396370639012,-0.09347841372349476,-0.5818430191759951,-0.00015065628508668306,0.00426250936546031,-0.18046526601389665,-0.5522553944924944
2006-03-23,0.006965029027564129,0.8400000000000142,0.008739730816290672,0.0014279555653221587,0.0048881055296113776,-0.2421688464204149,-1.1524540356422033,0.0001389130280683437,0.004874177742977481,-0.12912623540721185,-0.962300258464874,0.00023723720583107569,0.004508515183231733,-0.22423842536825414,-0.7028899332737018
2006-03-24,-0.004521746834795447,0.11111111111110014,0.00785066294487081,0.0016100891997494096,0.004575552251691574,-0.10128218184577836,-1.273254322808353,-0.0003653766570250183,0.0050864858247514685,0.11088676864426177,-1.2140737649883482,7.929964581880485e-05,0.004615246331186674,-0.15630338232565366,-0.8812845030912166
2006-03-27,-0.002093876179430576,0.3703703703703658,0.00472440944881896,0.0011210398942717026,0.004865230053610182,0.13582993894373946,-1.5605072602368883,-0.0011462438803349294,0.004628087157194224,0.4147114834466161,-0.6553972764334177,-9.517618997411708e-05,0.004621843821503933,-0.04700792721544071,-0.9079837164722592
2006-03-28,0.0017452011410306054,0.8947368421052724,0.00666549728117859,0.0014700801224778238,0.004827151212441012,-0.09988073788784894,-1.52232436614968,-0.000643089033029054,0.0046430531159193005,0.10629139473553192,-0.7995117153842917,0.00023043171772844297,0.004479107536611235,-0.19008991958258625,-0.7030532392832645
2006-03-29,0.005390848634876488,0.7906976744186004,0.007501744591765475,0.0014970911578490395,0.004853934167246083,-0.10219729359273176,-1.5349539823877123,0.0006961392540287161,0.0041945641509134645,0.07733015987445382,-1.1334697397191935,0.00027675289302772383,0.004528967088372826,-0.18045232495386948,-0.7464368849736309
2006-03-30,-0.00731073752200595,0.10204081632654173,0.008567931456548375,-0.001358062152064976,0.005028983669462514,0.2072158655613285,-1.2785596599941809,3.494670662859134e-05,0.0049005866595443846,-0.030108655389380793,-1.2581024367484894,-0.00019018666011699767,0.004762479871756375,-0.05895165617948093,-0.924796119628295
2006-03-31,0.005053596186951892,0.6734693877551091,0.008566433566433398,0.000557006452284492,0.005336799838821919,-0.5518636949301408,-1.1362498713880729,0.0010835478260169506,0.004719238426000518,-0.4262358690846416,-0.9718554462893588,0.0004047485177580034,0.004548548505960293,-0.14697238343716815,-0.8883863888205029
2006-04-03,-0.0010434783555519633,0.05769230769230154,0.00905292479108632,0.0007670860170602144,0.0052258835581627605,-0.6942252274541915,-0.8781712573074225,0.0009440629556659584,0.004763687858512947,-0.3317926807940513,-1.088341259645082,0.00023789942017137344,0.004530430320072968,-0.04294960262119227,-0.8717756912390633
2006-04-04,-0.008562743449887944,0.1449275362318838,0.012130801687763744,-0.0012945029011234956,0.006596925424063257,-0.045847051156838514,-1.7258181028635042,8.778861067716413e-05,0.005641025849865462,-0.2757685334375713,-1.3627566164572755,0.0,0.0048526110669201185,-0.15566815873858894,-0.9043733162242488
2006-04-05,0.000350938764787867,0.5434782608695479,0.008105726872246779,-0.0023024848751412195,0.00563496040400696,0.07461522706845859,-1.4052507948017785,-0.00040269685864609,0.005347333371721376,-0.13849833171080564,-1.1897844230604941,7.975181256452743e-06,0.0048530573639568655,-0.16065510469091146,-0.9040788886481308
2006-04-06,0.001052077950803865,0.6666666666666666,0.006335797254487744,-0.0006299217805792567,0.00497981615300296,-0.7016147514598021,-0.452847103184276,-0.0009939919663221164,0.004733831589540546,-0.2405183335231667,-1.0069910083140468,-7.16383843393534e-05,0.00481926097254776,-0.12234649734055195,-0.8601939679026929
2006-04-07,0.00524385050601095,0.7234042553191514,0.008242721851981629,-0.0005918709167674451,0.005034527304452684,-0.662588618644265,-0.4683590323344689,-1.7432232241476608e-05,0.00492850426733796,-0.5684158768943771,-0.8080748523993817,-0.0001897896095673116,0.004644678477594645,-0.22666417923884666,-0.8826303742038141
2006-04-10,-0.0003487358361410342,0.3529411764705863,0.0059419783292554325,-0.0004529224128852594,0.00502853091548935,-0.7574378645579705,-0.3684079923077763,0.00015708180208747757,0.004877442179723089,-0.6906548919995144,-0.6232305210646576,-0.00016616703239399143,0.004642383585604131,-0.2424749383731733,-0.8735745411347495
2006-04-11,-0.002794273561058103,0.08823529411763842,0.005949256342957058,0.0007007715648807089,0.0029241311379322715,0.5580415346617228,-0.5360945540365183,-0.00029686566812139333,0.00492423341283392,-0.40786183922540586,-0.9129714777163599,-0.0003168681040847312,0.004672722943231442,-0.1475426826088702,-0.9493175779683782
2006-04-12,-0.0006997900915386435,0.6578947368421161,0.00667955703990161,0.0004906257936154069,0.0029925138005867324,0.7284671077598662,-0.547017503862143,-0.0009059295407629064,0.004501053437505474,-0.33965498485569423,-0.6413536669754984,-0.0006084402015941483,0.004474352712897986,-0.0870868467984775,-0.7754309797221808
2006-04-13,-0.0014010510172731696,0.518518518518517,0.0047434996486295225,0.0,0.0030773446212622358,1.1436606080187108,-0.1384596008150374,-0.00031496089028962835,0.0039167231055083065,-0.4847383238590756,0.3868863091360884,-0.0005227449145598312,0.004438532364070003,-0.1380779261834278,-0.7007332303476059
