Date,LR,RHLC,HLS,LRMA5,LRSTDMA5,LRSMA5,LRKMA5,LRMA10,LRSTDMA10,LRSMA10,LRKMA10,LRMA22,LRSTDMA22,LRSMA22,LRKMA22
2006-03-09,-0.007094904846513206,0.5041666666666662,0.03703703703703693,-0.004760347469647775,0.020600844206260654,-0.5181239258339435,-0.6066253922289886,-0.012206612904999492,0.02329821601779069,-0.4889862311338042,-1.1023098354123697,-0.007923225837710636,0.028469370668292013,0.6490344930902836,1.488164164024508
2006-03-10,0.006794017225768778,0.28384279475982416,0.034797143291292985,-0.004287154327640419,0.020889807543958125,-0.5494005086472252,-0.6669727447968525,-0.006776832827920075,0.020291132162229046,-0.8961706122267193,-0.20979878898875004,-0.006897287004210318,0.028579356065255038,0.5389596143652446,1.3353830731954446
2006-03-13,0.052894479455994466,0.7925000000000038,0.05979073243647226,0.01358054398588848,0.02441791740404336,0.8820042639680393,-0.6422684047077336,0.003160599406888709,0.022857970423999324,0.5994542093896702,0.9395504257823206,-0.0029631565373242426,0.03060569098898265,0.4378492345200717,0.6592515822376129
2006-03-14,0.0225775076233854,0.7508650519031198,0.041582733812949586,0.014133723098063957,0.02462482421800698,0.7936979582494185,-0.7997527743701673,0.0065292258453939255,0.02300315598043173,0.2198029807059504,0.6061687521239545,-0.0009352987962198564,0.03075942183443435,0.26809749603068306,0.5032820957653996
2006-03-15,-0.0033543008389471662,0.6277777777777762,0.02560455192034135,0.014363359723937654,0.024412020469288056,0.8046809308127049,-0.7803760076444579,0.005911204660969149,0.023195920912024118,0.29006133247722105,0.5196225804904908,-0.0006319376836524293,0.03069832316083025,0.2405995406005459,0.5205255524397696
2006-03-16,0.017210695461663542,0.6633986928104584,0.043318233295583236,0.019224479785573,0.021291340579748918,0.7172825041235754,-0.6138686751694586,0.007232066157962612,0.023449813334795795,0.11557692009773005,0.3276887940418032,0.0009672217321925168,0.030668418772457094,0.09944619462377542,0.4965669286726371
2006-03-17,-0.02989049340845673,0.048148148148147864,0.038352272727272665,0.011887577658727898,0.030829767526842036,-0.05849473784806576,-0.9445947763459288,0.00380021166554374,0.026249845263053042,0.16732610899680636,-0.4089757236900589,-8.370412322324736e-05,0.0313350741960283,0.15044413224898184,0.2686860943393321
2006-03-20,-0.03139658805012924,0.056603773584904524,0.0388563049853372,-0.00497063584249684,0.02536165637765629,-0.03607233453010504,-1.7224885412978608,0.004304954071695821,0.025425618971682697,0.27509629055957474,-0.4034989432549368,-0.0019461643982175878,0.031945242428906166,0.2739701285052395,0.11566888523900952
2006-03-22,0.017116750940967762,0.3192307692307634,0.03784570596797668,-0.006062787178980367,0.023957477594009555,-0.09568809603594236,-1.7512692999573465,0.004035467959541794,0.02525672269178544,0.3025764781636414,-0.3298605009031643,-0.0014729397585004807,0.03215592974731909,0.2326333941354055,0.025334098116066798
2006-03-23,0.0525294062549484,0.9705882352941144,0.058857472590882774,0.005113954239798746,0.035696478888342036,0.11392338162564487,-1.3881150993288829,0.0097386569818682,0.029239661322328383,0.1067254980377969,-0.923565811510234,-0.0024334360439322122,0.030051566775835224,-0.09568130966522542,-0.4819274635264406
