Date,DAX,NKY,SPX,USDJPY,USDEUR,USDGBP,ZG,T,NG,DE10YT,JP10YT,US10YT
2006-04-14,-0.0027053221983059927,-0.013639211990211564,0.0,-0.0075261443575946885,-0.012062284539924806,-0.011269708992026284,0.0,0.0,0.0,0.0,0.003372684478639254,0.0
2006-04-17,0.0,0.013583506015615754,0.016933148045561452,-0.006386533394953098,-0.007999550381801834,-0.007286977948103179,0.007447015151195835,0.013404080758848025,0.05532369906368295,0.0,-0.003372684478639254,-0.003667893408575873
2006-04-18,0.015329384588133266,0.006781396477261836,0.0020250579094582832,0.0015364919796168053,-0.0019789740534056355,-0.005186455335179918,0.020118832832411115,0.01142710316133666,0.022717026284232666,-0.005265301755233764,-0.02670477075863875,0.006824828821033968
2006-04-19,0.011531979728646391,-0.0018801395306731195,0.0011673197606887342,0.0017044490235145204,0.004940111318879392,0.008214331902648087,-0.020441465517900603,-0.0030530137508053556,-0.015748356968139365,0.0016230476275489458,0.007948892726544532,0.0031470005268268153
2006-04-20,0.005176837083315178,0.004978483268777367,-0.00013726103257116762,-0.007178290949814148,-0.0018496829985397423,-0.0017799933500023402,0.019808954427869452,0.043780781856001205,-0.010345994435140948,-0.0016230476275489458,0.0017196908795265031,-0.0051396946435371405
2006-04-21,-0.0025727311411554155,-0.028532436405045658,-0.002420412040660125,-0.017126964792800514,-0.004081385914129404,-0.0035695201206114024,-0.018519047767237673,-0.024782413083669574,-0.054457111966574434,0.0036481597007698152,-0.006550618149192333,-0.005166247637602206
2006-04-24,-4.7705646300855165e-05,0.0032988379521512456,-0.004881516293526289,0.00183046466450687,-0.0031030869559638408,0.000178778940317037,0.01661911052693288,-0.006155549154005513,-0.04105356406658678,-0.0036481597007698152,0.00483092726966583,0.014596377905501834
2006-04-25,0.004647995553080264,0.005033775766758453,0.0028153366120644563,-0.0008712319770465271,-0.0012439359733151523,0.0019644617443552725,0.012285553799644688,-0.013120829072438056,-0.007749831203871516,0.010101095986503772,0.009592399691439102,0.006237708997340441
2006-04-26,-0.006469090787872389,0.0034304507650517735,0.0032962062324521924,-0.005331015465752209,-0.006869445610946517,-0.009680964816098925,-0.008647172818473159,-0.013436171342372738,-0.056145573553409545,0.001807410874596016,0.010851242454374965,-0.006237708997340441
2006-04-27,-0.009579767291523211,-0.012246201560882852,0.0006793037779395661,-0.00236873383555114,-0.00805339699316851,-0.013785816005459806,0.028793522881076505,0.012740809378466444,-0.037429518887766244,-0.002812941376614475,-0.015635940577711116,-0.0026380889166282007
2006-04-28,0.00686502690342472,0.0011515746453056863,-0.004144053640607659,-0.004313197127323143,0.0036572334098960158,0.0003652300990196755,0.008706997648459058,0.02500473727993313,0.021132861927472657,-0.0038302637292515485,-0.012756594294647483,0.014098594182980095
2006-05-01,0.0,0.01338420682993835,0.006125897555969928,-0.00026467863756796106,-0.0021422728878527086,-0.007881994797428127,0.010891046995616271,0.012271747288131962,0.007588757496322707,0.0,0.011042210195682856,-0.004731998713147556
2006-05-02,0.012593696270970511,0.008006908126974466,0.008681301133619534,-0.01457674019212174,-0.007216591425706853,-0.009429671425335795,0.01951644812541442,-0.06707042853227829,-0.007439403452284221,0.009648316052147443,0.017350324676675744,0.0008174610117608339
2006-05-08,0.0020768304024390005,-0.005844126905707014,0.0003622914976597613,-0.005926741486560694,-0.00407436265187211,-0.0052151356791081405,0.03137056545632522,0.013100002231717589,-0.017323623713192182,0.001199520335750437,-0.0030400293637333764,0.00179606546771649
2006-05-09,-0.003644643526735436,-0.013999064096916314,-0.0017296142137164239,-0.004513457743311022,-0.0025549324066766466,0.0014928161010759888,0.00612930434322756,0.02016592633271852,0.04733470212923163,0.0021953905634357618,0.014108396594450623,0.0
2006-05-10,-0.0104592224398381,-0.0053108194927347085,-0.012880726784858965,0.0014465240746686092,-0.0032028725093392607,-0.009366872531981874,0.022621266672427254,0.01636337645592345,-0.03705494418289579,-0.002395210725955055,-0.009046803199935338,0.0052066502263563574
2006-05-11,-0.023130260156161597,-0.015560953628909857,-0.01130477624726911,-0.005980445515710642,-0.007987674523086186,-0.007177968106676036,-0.013285979641166179,-0.017611902663749568,-0.05709648694021063,0.011326499627276387,0.009046803199935338,0.006147891876569611
2006-05-12,-0.010065223834420323,-0.0069431858117727785,0.0025215232214206296,0.004443444173394262,0.010678776294541142,0.008870493193367301,-0.038314464762328804,-0.03719057095626255,-0.025317807984290175,-0.00039525692214192887,0.0,-0.006310190018612216
2006-05-15,-0.0008728366462271708,-0.020125456682077214,-0.0018711972613347783,-0.007538294631973308,-0.004874929474740913,-0.004897353920790493,0.011490199863377626,0.0017273647594340247,0.020849240063413266,-0.009134297028432714,-0.010731155964665673,-0.009458648470075826
2006-05-16,-0.034632967280366245,0.009194273249310214,-0.016984485712415953,0.011691799474512266,0.009598845057980615,0.003204828834099227,-0.0014471782554661416,-0.012154685885136018,-0.019869808055635874,0.010714388212406334,-0.014261701828208295,0.007834216663873184
2006-05-17,0.002358910482561427,-0.0136128677804912,-0.006721639126294754,-0.0022551991877381994,-0.010242055989013371,-0.007177968106676036,-0.0159115830515697,0.011003440974562295,-0.02177226031722168,0.0,0.011222698982807922,-0.01440994313663757
2006-05-18,0.0010953975879992583,0.004234772537197173,0.004128380928752229,0.008632370842718728,0.007435931698672016,0.009621808029610213,-0.03427709660085032,-0.013335463602620834,-0.00585334893049283,-0.011911993145965027,-0.01259162459014962,0.00016492125047706807
2006-05-19,-0.022470932625346052,-0.018591546980188056,-0.003922348945520682,-0.0015232295405214202,-0.007950798488266964,-0.0050823638811152705,0.0004567252876830352,0.010162689092202193,0.05132683961490603,-0.0009991008923804223,-0.024264621999631197,-0.0033036039295775144
2006-05-22,0.023565131630274294,-0.016446276172288776,-0.004359485196303581,0.003312298807415459,0.004496121646954565,0.003955179842927925,0.024061311160117782,0.03589292306060621,-0.0028721896240957445,-0.01470170473218646,-0.0134230203321406,-0.004643457762954384
2006-05-23,-0.01620171569508777,0.019552206028976116,0.0015824109220128335,0.009163357565658892,0.004858723277851723,0.0063706417446076635,-0.05497567407256465,-0.026833978371854528,-0.04811924834419834,-0.002234183929239908,0.011667093629875502,0.0043124963169414166
2006-05-24,0.021045131358647495,-0.013509292994458022,0.011305893799113065,-0.009968042664289634,-0.0038338705107220095,-0.002805575580111408,0.017738134289357887,0.020683553616253292,0.0018427009150823181,-0.0048919787735208775,0.008051855159080024,0.005611501769046345
2006-05-25,0.014320236502223693,0.017497006400637005,0.00570302050221283,0.007662872745568983,0.005490660541143083,0.0072781883286234805,0.003848230716820389,0.0007008199880367272,-0.008403410796379518,-0.004505434612884107,0.0,-0.0032970685983788606
2006-05-26,-0.005776487078625436,-0.003454763515991388,-0.01597652908233016,-0.0018657550612433127,-0.0017843491861523897,-0.0001859600191318478,0.00459841398888905,0.009205085918295275,0.032871485474622375,0.002050441563172356,0.0034806857278020242,0.0009902625004638566
2006-05-29,-0.023308562610665717,-0.0035392496393313877,0.0,-0.0029389521087370696,-0.009227285769074972,-0.013103893981783132,0.0,0.0,0.0,0.0012282498985258794,-0.008374089410531527,0.0026359158589899234
2006-05-30,0.012448803266778441,-0.02503547959359942,0.008079223063999663,0.004183175518451598,0.004752433323354538,0.007508952120836576,-0.017587617797855337,-0.010326633771733817,0.041742687651690424,0.008961363432803848,-0.008091512924881972,0.007376478001215769
2006-05-31,0.0025841099600079076,0.0023512275664803184,0.012223330840670954,0.00026641801143334476,0.0003843443772890698,0.0026148688788063534,-0.023463795910497964,-0.013415438083701048,0.009975145056819734,0.01149090357680227,0.03573667359102739,-0.003107878513661344
2006-06-01,-0.0036069661375535134,0.018251843627405506,0.0019503256076287556,-0.007934073267225727,-0.008619079536518054,-0.008993877376594517,0.012509069770631598,0.02789835381535344,0.026778434298514897,0.00040080160857192126,-0.005468229620195997,-0.018185325087684445
2006-06-02,-0.011646516622004555,-0.0076929276113393286,-0.01796007563184343,0.0046432800631173166,0.0011621151801773921,0.0052562538888271115,0.012043627235247989,0.0037259409695602486,-0.02445483322208397,-0.013515082165265202,-0.014498010241793757,0.005324471813638043
2006-06-05,-0.021284514403570043,-0.018256292197923685,-0.0011387271211589223,0.009045822590258545,0.00694447235281101,0.006903656489039456,-0.021688733234450197,-0.0013783599701211457,-0.012142116796255653,0.007284532414629119,0.01757756785094844,-0.003657526936893918
2006-06-06,0.0074447646855411165,-0.018953438466933648,-0.00611113012985065,0.0022046836391647062,0.0019204922361389654,0.0018577007014446423,-0.003182688873728523,-0.023445115176871312,-0.06653476969058447,0.007632091675924713,-0.0158405516073572,0.0033255767263769
2006-06-07,-0.02940578171452657,-0.03114916822437941,0.0014160251841044413,0.005709532836449149,0.01056056636983313,0.006474909310806187,-0.029601837914139395,-0.006658663123359609,0.03567990474317684,0.0,-0.0066167749681322885,-0.00399202126953746
2006-06-08,0.014897909619001837,0.008018728048046597,-0.004485652263047868,-0.0016655712813822277,0.0010120177966839727,0.0014741111937847107,-0.0014786825991741637,0.018031197065962346,-0.003073690036180299,-0.013698844358162043,-0.0031496089028963947,-0.0038406993859376737
2006-06-09,-0.012621223689281535,0.005555072196871791,-0.011937131151054103,0.003852894433529208,0.004918973152290118,-0.00018414510686437513,-0.0023045277688877874,-0.01788906075700325,0.008389852375175755,0.0,-0.003159560290368235,0.001003344565777553
2006-06-12,-0.019351838831221713,-0.04230413586867243,-0.01117384539826638,0.008008399346883799,0.0036420762394220596,0.004410150477552777,-0.07580811339580151,-0.025915645579832614,-0.009849114895984501,-0.005695702948677939,-0.016664097721172055,-0.0023427052213822464
2006-06-13,0.0026136701256600503,0.00637687872174908,0.005175805142226153,-0.0027782619016587518,-0.005405078836854038,-0.0051470701866567214,-0.0003556187804196753,0.008424160203953868,0.06698967653430987,-0.00778214044205483,-0.0014311272567828492,0.016779195884894405
2006-06-14,0.021668954631836712,0.011202216357620642,0.021012759287053484,-0.0018274381798875083,-0.0023976287591629397,-0.0035078038368723252,0.007441565169905573,0.005193318077267861,0.08949942742788841,0.008190053970044353,0.0,0.004930166107858458
2006-06-15,-0.00855886234856662,0.02784361185813289,-0.0036846554428544565,0.003304350832694425,-0.0007583417956951999,-0.0005549903019153035,0.020096788204316596,0.00545273269510993,-0.003057256411316045,0.010345969148040979,0.00962059798698256,0.005721306983609287
2006-06-16,0.011691043393724954,-0.0012770814074372083,-0.009158580193524557,0.0029472975565116855,0.005170577128960352,0.004983858954755949,-0.01604499018334682,-0.012962877757161095,-0.04148911562747348,-0.0012116318122024072,0.003539826705124094,0.0006517842824842468
2006-06-19,0.00994809189076662,-0.014364795025295862,-8.063703256233623e-06,-0.005381023225384141,-0.0002516039766702338,-0.0003683241293942485,0.014140062773813078,-0.0005800464199756661,-0.05839658202180087,0.0032277615273870186,0.01124396947911288,0.0029277834837140304
2006-06-20,0.00178230149517411,-0.0002833473375947193,0.009693855200899826,-0.00043521783339262043,-0.0064373841741264815,-0.0020282112604107505,0.018207304755470055,0.01996188923120723,0.013139990433679971,0.006424434864932049,-0.0031496089028963947,0.00032478077583308895
2006-06-21,0.005438169104500901,0.03300708131506447,-0.005284662791421368,0.011168463780268034,0.007066275459554322,0.009186175198799718,-0.009062214706791138,0.007225362594706297,-0.022876563759347324,0.0035956890518309415,0.0031496089028963947,0.008890384265949569
2006-06-22,-0.0006652710682537588,-0.0007700002991164467,-0.0008834987121417726,0.003266291368754004,0.00489182537125421,0.005835173376722236,0.004455877124045493,0.0004233999075315964,-0.033639176536629956,0.008735413895900157,0.0066167749681322885,0.002250443000896274
2006-06-23,-0.002736237454444179,0.00187340442234607,0.004857608166661365,-0.0024057061177060746,-0.005772383953845245,-0.0034605261744458105,0.0,0.013037263232013707,-0.04215466283290392,0.003748647972687591,0.006228393837127033,0.0017646591568973857
2006-06-26,-0.010111460717523002,0.0012801654289287256,-0.00912544087164946,-8.602520543821157e-05,0.0,0.0012763243596045637,-0.005486982216258873,0.0016699141091871539,0.022856245054485136,0.0017707825581412262,0.003099709731754441,-0.004981130247732057
2006-06-27,-0.00041773467493655403,-0.01901053727552693,0.005472410244739656,0.001031814364973016,0.002137155882900643,0.0016385984549391885,-0.005690161055136755,0.0037471419877039835,-0.036689124194873246,-0.0007866273758623255,0.001717918306024746,0.007222565704243511
2006-06-28,0.022612649463896517,0.015665862656266683,0.02133577302122891,-0.011061294943653266,-0.008196250410850203,-0.0045583085582738825,0.01407990292935768,0.018255945896362036,0.04126354811675026,0.0023580282099224803,0.003084835351209847,-0.008512056534114798
2006-06-29,0.018045794710069174,0.025079735583195983,-0.0020998249997532525,-0.005576870501437625,-0.010180795493694467,-0.011025470011707728,0.04500759605743543,0.005561221521577231,-0.005065784180718902,-0.008079657708685906,0.0,-0.008910549033047888
2006-06-30,0.0051562065799402035,0.004275865032884241,0.007834136029033267,0.0021821681945208837,-0.000639754356155875,0.0029520316640809785,0.0,0.0,0.0,0.0007911392817712137,0.01595688245311533,0.0016260166184187685
2006-07-03,0.002852724869160994,0.00428579591306999,-0.007275325101150365,0.00104575172928989,0.0,-0.001474926521067732,0.02224463095173146,0.0168995438209274,-0.05713914026113365,0.004536944363821682,0.0,-0.0019515374546266173
2006-07-04,-0.018209799111289726,-0.007352474073377024,0.0,0.007635611935076447,0.006124811797012186,0.00588669838273137,0.0,0.0,0.0,-0.0025618301527023934,0.005374551062942601,0.013581453708524815
2006-07-05,0.01233818020870281,-0.013132804566730272,0.002491170212377547,-0.004852275355224478,-0.004462301023398785,-0.0014684290450666104,0.010781775603288857,-0.0006652032441127886,-0.017674797329603642,0.012938819990056194,0.0,-0.007091085313883472
2006-07-06,-0.002394238099348911,-0.0009004535851317996,-0.006772852678868624,-0.009337298957179385,-0.0025588550297974966,-0.007374664691267241,-0.002052254252542518,-0.014072469717257619,-0.025209165472368067,-0.003707683045359067,-0.007735030998958559,-0.008282629566863653
2006-07-07,0.004297448608415522,0.01589123933104908,0.0014687189254320998,0.0018394434302289042,0.0056208630358939304,0.004983858954755949,-0.013843804513446578,-0.006499684357950564,0.015272958813238313,-0.011008564093790696,0.00639409885032749,-0.000326211061447923
2006-07-10,-0.015947543331453318,-0.005091766051185331,0.004008242332701251,-0.00017503938430785126,-0.0024233160255164587,-0.002581122376946632,0.027030808795401207,0.0074440351869844434,0.0044480101802879535,0.004536049588173219,-0.0016786977250891066,-0.003595362591733986
2006-07-11,0.003870676762030456,-0.014614651748626528,-0.010928465995566405,0.010708325020419629,0.0053489684335295,0.006256921406382232,0.012707438933347248,0.010596303291007025,0.02610748368157756,-0.008100409797478392,-0.010810916104215584,-0.0003274930437000556
2006-07-12,-0.01979982479843123,-0.009975938880279145,-0.013051591173687704,-0.0009529998555359853,0.0010156151691823878,-0.0049655274440495445,0.005375118523842204,0.023080483824603704,0.05828196090944027,0.005736342502598024,-0.008185584586439365,-0.006407645352525249
2006-07-13,-0.01919231548213496,-0.01687969787038135,-0.004906242693972551,0.006393662699716529,0.00291416107405415,0.002761669802729405,0.020766187681051207,0.004293247991664195,0.03495065582073864,-0.00991088389945416,-0.022511773172216865,0.0
2006-07-14,-0.004689875654920073,-0.027868295682807798,0.0005337517210817211,0.010111482894499702,0.011572456192586927,0.006597055261740703,-0.05917240646473765,-0.04636548049174838,-0.13328383723273984,-0.007197152218485714,-0.004915740235922561,0.011308815104794423
2006-07-18,0.026050883669567426,0.004355600838405138,0.01838500597796955,-0.0036728634071234723,-0.006902204725079658,-0.008805780621296777,0.02094729714340371,-0.012038449080070457,0.05379241919710731,0.005801756796214308,0.006665521959710263,-0.013288687059899607
2006-07-19,0.0011781571414868353,0.03033332595693672,-0.008513606948319818,0.0014536750603841853,-0.0025217514309312794,-0.0029525764206694838,-0.015550458647649812,0.005763704716750695,0.03832142956564688,-0.006805470621320753,-0.011605546120307952,-0.004137366265961395
2006-07-20,-0.017243578236630697,-0.008437269760348087,-0.007102085752631382,-0.007547852970256841,-0.005824275770445947,-0.006117360813925443,-0.01934048936194177,0.018304354862013206,0.007849590591011424,-0.002614380574070596,0.0017670971200201002,0.00314595838568299
2006-07-21,0.023038340345189923,-0.0018071464168194495,0.016488459267507416,0.004466977619348,0.00494015825153582,0.0044526975237511035,-0.011198688811104418,0.008295471707651991,0.0731650755289297,-0.00020138958883908487,0.012980361167754362,0.0
2006-07-24,-0.0022057097137739845,0.01414398335283984,0.006300939104524339,0.004361777280876389,0.0042869817263378185,0.006274240918473395,0.007965578978957666,-0.017473562859541936,-0.0301236854521989,-0.0008059641782240945,0.006600684031351944,0.003300877728940943
2006-07-25,0.0031106344472675573,-0.008107959922725172,-0.0003783579311118501,-0.0076241428116903265,-0.010497788179329254,-0.007941679933807344,0.006455800342870965,0.002572958288556748,0.07193232404047145,0.0006045340234490659,-0.004859433373746391,-0.005121015569071075
2006-07-26,0.013515390075584222,0.019672765598704345,-0.004108079722760394,-0.004481607087314821,0.0011436560113046446,-0.0018559767762696966,0.017225306281879682,0.008081940542626675,0.022256644170299822,0.0012079727661766793,0.004859433373746391,0.0003311806620764912
2006-07-27,0.00815703247564592,0.010686591899087716,0.012078439355172499,-0.009721454913723448,-0.005092957277906207,-0.0037223195780321516,0.003787883316936913,-0.017594174244803362,0.01996411026703737,-0.004436385578296065,0.0175051664062007,-0.0076450430522521096
2006-07-28,-0.004118596649137274,0.0073988119213428405,-0.0014793307357718888,0.0003488270725169329,0.0,-0.0016795749026273787,-0.0009456265480070059,0.01571422203273709,0.13361838772675316,-0.005065353754178048,0.0,-0.0010015023370892884
2006-07-31,-0.015113718213994431,-0.001029202245572236,-0.004506244917254598,-0.0011341331640952745,-0.0048624535983252115,-0.0044927069204077075,0.018899430164602826,0.0068314511207452355,-0.08075338924704845,-0.0002031488071991827,-0.0030669644078045177,-0.001169688494962129
2006-08-01,0.014911303137429499,0.0015130142798085444,0.005093542854709199,0.0009597348378775905,0.0032016419741600632,0.0,0.00816708445904002,0.011942817108420378,0.02927419086875771,0.0,-0.011326704241762409,-0.0026787225125406433
2006-08-02,-0.007206203865690597,0.00039308659466641416,0.002236402671188742,0.0028736903130370806,-0.0014074597678798983,-0.005833114667127881,-0.010335610711558196,-0.004627495532047554,-0.06721766353194414,0.0008123477294819104,-0.006580110322037314,-0.000335345408910559
2006-08-03,0.014609000774409964,0.0018605377417966196,-0.0007110402974959129,-0.00488146018134028,-0.005263507883310703,-0.010815018609410476,-0.0013965399119779676,-0.009319731948802534,-0.006328264343531176,0.007885997798789735,0.0017358101910889268,-0.01079086512003058
2006-08-04,-0.016980592502578773,-0.02251863644795904,-0.0028100349980686445,0.006098111065753642,0.002956110371950177,0.0007627765434672362,0.005883280632875021,0.029262665268237953,-0.04791420236604971,-0.011546770648471094,-0.012916918988604476,0.004060232273889852
2006-08-07,0.004477517523850949,0.02028893791563746,-0.003368341588847912,0.0012151724436026967,0.0,-0.0007627765434672362,-0.003247007104807409,-0.008741656554057897,0.03569522223699817,-0.0028565618281848337,0.0,0.000337609726366761
2006-08-08,0.008963725380276344,0.012334493848555894,-0.0043587478316435835,0.00026020209175836584,-0.002441376092151365,0.001715429754507558,0.007406298320138838,0.0005240403630990542,0.06660574590588064,-0.000613183463259892,0.0077004230697135245,0.0026967823524095547
2006-08-09,-0.012679093107472283,-0.0016415505084559356,0.004618254220495999,-0.0006072435666970577,0.005388773625357279,0.005696939069073981,-0.024273791776156628,-0.03126293846047101,-0.01607412738172931,0.007942206497378645,0.013162642410716963,-0.0003367003398810908
2006-08-10,-0.00046006290706124275,-0.004224275280854783,-0.003994411566542233,0.009242130134619941,0.005996063126228718,0.0018917901971985396,-0.0022075064152096147,0.004718579701993519,-0.03514350036548697,0.0004055972474992231,-0.017705722040117555,0.006043328783851054
2006-08-11,0.01124180042142342,0.018591891355908885,0.0011597863190795366,0.003261805467068335,0.00012718600971037275,0.0009445547127122644,-0.007923971730892099,-0.011090186698032412,-0.050215033539370735,0.010086831537890806,0.012876461188544797,0.0040086908533816246
2006-08-14,0.014788215927229231,-0.0025838812354042062,0.013603520937444102,-0.005413547055553636,-0.0053557893899045805,-0.003025720916536856,-0.009592399691439546,-0.0065493480114229286,-0.007550493254373736,0.0038064755967779362,-0.007984767297290585,-0.01072576060932473
2006-08-15,0.00623657081835205,0.016004706965993876,0.0076327079866036485,-0.0019836998182078958,-0.004613618333512787,-0.001137009787075205,0.00991056705015314,-0.016006965200928036,-0.013943133350237114,-0.005011536999888433,-0.008049037331567144,-0.011864545956192352
2006-08-16,0.0035324105438547804,-0.003148431190888701,0.001581235312552387,0.0007766990681723485,0.0014119763593527235,0.005483610223897983,-0.02138173250107389,-0.02578515522643965,-0.0114456842222459,-0.008273682551433348,-0.004931323836187218,0.0006817794707585367
2006-08-17,-0.0028307743959423703,0.005300256876827447,0.0037080103106035267,-0.0009493808161407102,0.0,0.0015074432852691944,-0.005376795030917592,0.015297748750968232,0.006259334892305235,-0.004671482040603525,0.011236073266925661,-0.003755552382663785
2006-08-18,-0.003821962393848466,-0.008538783890584156,-0.003677181794222939,0.0006905481500139032,-0.005144044264909026,-0.005664667715465921,0.021975355147294096,0.018246902246382923,-0.016024303945617602,-0.0034669148623678314,-0.013003170386945762,-0.005144044264909109
2006-08-21,0.004060887815015235,0.013196372802923406,0.001001409760385208,0.005507285238872228,0.006682111730386131,0.0024586300801132666,-0.0017595781553403356,0.002481390851384546,0.056352936551131716,-0.007587445402492676,-0.00496454920373357,-0.0010319918356560542
2006-08-22,-0.007395270012361621,-0.0011216849946489305,-0.004498794149918162,-0.00145991695817127,0.0014078200315855716,-0.0022692899299689984,-0.001441961316900553,-0.012050841867536022,-0.019160710081455257,-0.009098491219100557,0.0,0.0017193951966303356
