Date,LR,RHLC,HLS,LRMA5,LRSTDMA5,LRSMA5,LRKMA5,LRMA10,LRSTDMA10,LRSMA10,LRKMA10,LRMA22,LRSTDMA22,LRSMA22,LRKMA22
2006-03-09,0.005514719858510375,1.0,0.0016534999081390612,-0.008154132829392502,0.010817265655053622,-0.00566870997127601,-1.4933708933516547,-0.0005302142415033906,0.012640722128949938,-0.1835310263975609,-0.958063391997014,-0.0004560001763540746,0.013523674778520341,-0.1215429773506899,-0.6770415400617393
2006-03-10,-0.010318868048884156,0.5,0.0,-0.00944202819578841,0.01056139473922671,0.3845145034288847,-1.251987769971758,-0.00344076901585657,0.010934414400552364,-0.14949500481452505,-1.1224360528868829,-0.0008507337571441731,0.0136854879847831,-0.046903301447939534,-0.7822865483881842
2006-03-13,0.011418171933867072,1.0,0.0027726432532347504,-0.0031971616347494353,0.012030307008325304,-0.040493431183783006,-1.3492365657435346,-0.0015625317903080749,0.011767043557368405,-0.38930322054563066,-1.1963381619457645,-0.0015062852014367369,0.01265250648153875,-0.31323317736683565,-0.9916102743028176
2006-03-14,0.010202311120276695,0.5,0.0,-0.0003621877121664952,0.013394704093176913,-0.4726174096920134,-1.5046791076878725,-0.0017785432433216285,0.01149980824108521,-0.4402077747236844,-1.1901432861512695,0.0001237532630868495,0.01166416943252487,-0.34982304370024164,-1.0088342724905677
2006-03-15,0.002534396722247756,0.5,0.0,0.003870146317203549,0.008701809863432455,-0.9207825953300304,-0.5257708334951654,-0.001862851647919861,0.011460832307877656,-0.4258738887531767,-1.1815487474550697,0.0011737839132561366,0.010714003362407626,-0.4017795105364255,-0.7957660401578663
2006-03-16,0.0023476308750609576,0.5,0.0,0.0032367285205136646,0.00866737157693006,-0.6895606930112359,-0.7517872081539227,-0.0024587021544394184,0.011019808281001565,-0.3934078651271872,-1.0685798463796798,0.000702301776726457,0.010405479434837064,-0.36588172344043135,-0.6788965176451849
2006-03-17,-0.0005412720023896256,0.5,0.0,0.005192247729812571,0.005288953888043521,0.258472171536032,-1.6706785999755358,-0.0021248902329879197,0.011022549855924274,-0.4880474773311394,-1.0142180608882283,0.001196897556759416,0.010054401750601656,-0.4713594237454318,-0.3630976320405934
2006-03-20,0.0019832333192910667,0.5,0.0,0.0033052600068973702,0.004050437040602603,1.125277316168937,-0.11368079571698607,5.4049186073967795e-05,0.00913017600993892,-0.7680670503358489,-0.1238330492730184,0.0007595197021677192,0.00978575412159694,-0.43254494614289146,-0.21695446411554187
2006-03-22,-0.007775104713924286,0.5,0.0,-0.00029022315994282617,0.004364396669364749,-1.2329256568244131,-0.1771671455785917,-0.0003262054360546607,0.009391942003460385,-0.6361240540858613,-0.4954058730878424,-7.419805929612363e-05,0.009691302148362065,-0.2642739869835947,-0.2688318066144535
2006-03-23,-0.0014532245972578295,0.5,0.0,-0.0010877474238439433,0.004073871109185457,-0.9485245828268484,-0.4719236506051012,0.0013911994466798028,0.0069179593870121,-0.22685712911376454,-0.7161920838368249,-0.0003129129617111688,0.009655983383033272,-0.1945434503128572,-0.2534555972762176
2006-03-24,0.0178367038477818,0.5,0.0,0.0020100671707002247,0.009549037370616471,0.953144401930985,-0.2903024597302375,0.002623397845606945,0.008621623488517662,0.2274687250603892,-0.6991554218345182,0.0004978463040970949,0.010403405394515834,-0.13656403579273854,-0.4942150802812471
