Date,LR,RHLC,HLS,LRMA5,LRSTDMA5,LRSMA5,LRKMA5,LRMA10,LRSTDMA10,LRSMA10,LRKMA10,LRMA22,LRSTDMA22,LRSMA22,LRKMA22
2006-03-09,0.0074695342729000904,0.6814814814814821,0.022670025188916903,-0.009337074644209764,0.014839797759420969,0.17089230954751947,-1.6805573609004851,-0.00011569293084514597,0.022013066795543254,0.1542707580144266,-0.915817341884316,-0.0019279501862543968,0.019128721405568688,0.1503195377334459,-0.6649042339999816
2006-03-10,-0.008469701050724865,0.2407407407407393,0.018090452261306504,-0.012007164158907456,0.012686975588119978,0.5991156145834113,-0.7944106006725633,-0.004802746034754168,0.017409314983006324,-0.09517170213140493,-1.2214527283236958,-0.0019222074399328872,0.019126643063333268,0.1495617829844125,-0.6641278231523371
2006-03-13,0.029740136473411564,0.9439655172413812,0.03893924135615979,-0.0020615418476285893,0.0213799213608268,0.5197170055055893,-0.9669720653934246,0.0012543945534496893,0.017877967245541172,0.0014161815451725311,-1.0183762867046255,-0.0006212230086568773,0.020281847255114862,0.1134560524004503,-0.9119506491336336
2006-03-14,0.02130295983935948,0.871428571428573,0.034274522604863626,0.004876725410162664,0.022390339121252642,-0.2746750567768383,-1.3137183929014171,0.002714808120586021,0.018937236962071037,-0.10702439816153578,-1.276564518099677,0.0009168347849091354,0.02061567171319349,-0.05347069677902014,-1.0043873211513872
2006-03-15,-0.0148482012659219,0.14166666666666775,0.019354838709677462,0.0070389456538048735,0.01896415628735179,0.0158233213176066,-1.564080506270732,0.0003222171307229793,0.019545668383882463,0.20289217734440748,-1.3977010665707579,0.0006850907950801272,0.02076937002669717,-0.032742480715373126,-1.05199543179546
2006-03-16,0.02242638720141077,0.8577777777777776,0.036496350364963515,0.010030316239507007,0.020189126749821876,-0.3646539360622604,-1.7004494046020155,0.00034662079764862235,0.019576122984533543,0.20352765139937698,-1.400012144363851,0.0029612210837300216,0.020253885248775,-0.1881840883432403,-0.9637731413745728
2006-03-17,-0.01282170315321629,0.07000000000000027,0.01594896331738437,0.009159915819008723,0.02125193827517856,-0.3383014563536421,-1.7777660415624452,-0.0014236241699493667,0.01991797096728077,0.4398760073658892,-1.371702606564681,0.0038675911642896657,0.01898559268992733,-0.07850047268139028,-0.9631338283658386
2006-03-20,-0.038157076370914034,0.062043795620438526,0.04547717842323655,-0.004419526749856396,0.02598040361079755,-0.05994712794939613,-1.4432949323839608,-0.0032405342987424928,0.02246535572015561,0.11701570688973448,-1.1726906067100316,0.0014989734670648356,0.02082860517436093,-0.11454734128712132,-0.9047132004098589
2006-03-22,0.022097633749281972,0.1290322580645189,0.020126602824216883,-0.0042605919678718965,0.026178773225648967,-0.05361674582422592,-1.4510682137683335,0.00030806672114538366,0.023464744799203997,-0.22264685869006,-1.3122740763746614,0.0014125113707445663,0.02073448911390774,-0.11780890017969363,-0.8891226742040059
2006-03-23,0.03405803395438234,0.957746478873238,0.03442702440601265,0.005520655076188952,0.030079761982255506,-0.5840541010429979,-1.2543275063171613,0.0062798003649969115,0.02371939720541956,-0.539319411370319,-0.9099107552951846,0.002043817158392767,0.02152898882644292,-0.05760652125026815,-0.9473787384858744
